n,p,k,rep,seed,n_original,n_connected,n_edges_G,spanner_size,theoretical_bound,spanner_size_ratio,max_stretch_edges,avg_stretch_edges,max_stretch_pairs,avg_stretch_pairs,time_gen,time_spanner,time_stretch,n_infinite_stretch_edges,n_infinite_stretch_pairs
500,0.003800451229771041,4,3,45,500,330,373,369,5626.034825867755,0.06558793385056691,inf,1.0564516129032258,inf,1.0146511671281848,0.023499011993408203,0.0008320808410644531,0.1544327735900879,1,20
500,0.003800451229771041,4,4,46,500,401,455,451,7177.785191124204,0.06283275244259061,inf,1.030905077262693,inf,1.0090656639580822,0.02333211898803711,0.0009679794311523438,0.20143938064575195,2,20
500,0.003800451229771041,5,0,42,500,392,460,456,6470.134141880033,0.07047767326003224,inf,1.0458515283842795,inf,1.0198316131666232,0.023272037506103516,0.0012049674987792969,0.20177602767944336,2,2
500,0.003800451229771041,5,1,43,500,367,429,420,5978.18404904775,0.07025544823547224,inf,1.1100702576112411,inf,1.0235214975877789,0.024255990982055664,0.0011327266693115234,0.19738006591796875,2,13
500,0.003800451229771041,5,2,44,500,382,439,438,6272.577556940039,0.06982775358678389,6.0,1.0113895216400912,2.25,1.0079917027417027,0.02360081672668457,0.0011751651763916016,0.19624781608581543,0,0
500,0.003800451229771041,5,3,45,500,330,373,370,5262.434849580235,0.07030965904110215,inf,1.0,inf,1.0033071403283098,0.02373671531677246,0.0010669231414794922,0.1572558879852295,3,7
500,0.003800451229771041,5,4,46,500,401,455,448,6648.799727154308,0.06738058271936315,inf,1.099337748344371,inf,1.0365295332686637,0.024228811264038086,0.0012862682342529297,0.19971108436584473,2,30
500,0.006907755278982137,2,0,42,500,486,844,769,21428.136269867242,0.035887395446583294,inf,1.0220207253886011,inf,1.0377733829688225,0.024257183074951172,0.0007119178771972656,0.298994779586792,72,75
500,0.006907755278982137,2,1,43,500,476,840,748,20770.1878662664,0.036013155240394015,inf,1.088274044795784,inf,1.0568998751153824,0.024045944213867188,0.0007028579711914062,0.28929901123046875,81,121
500,0.006907755278982137,2,2,44,500,486,883,801,21428.136269867242,0.037380759106259064,inf,1.190876350540216,inf,1.0440217391304343,0.024336814880371094,0.0007359981536865234,0.3108806610107422,50,80
500,0.006907755278982137,2,3,45,500,481,835,771,21098.30713588178,0.036543216241684356,inf,1.090561224489796,inf,1.0560787015770938,0.025243043899536133,0.0007081031799316406,0.30837464332580566,51,65
500,0.006907755278982137,2,4,46,500,484,853,779,21296.0,0.036579639368895564,inf,1.0782828282828283,inf,1.037170179547229,0.02401113510131836,0.0007190704345703125,0.30165910720825195,61,84
500,0.006907755278982137,3,0,42,500,486,844,829,11463.122858269708,0.07231886199334801,inf,1.0311377245508981,inf,1.0114544093499467,0.025288105010986328,0.0010771751403808594,0.3158118724822998,9,10
500,0.006907755278982137,3,1,43,500,476,840,805,11149.71735950142,0.0721991395875166,inf,1.1476590636254502,inf,1.0430663780663787,0.024753093719482422,0.0010600090026855469,0.309520959854126,7,8
500,0.006907755278982137,3,2,44,500,486,883,868,11463.122858269708,0.07572107624876487,inf,1.0377142857142858,inf,1.00700322596177,0.02374100685119629,0.0010859966278076172,0.32483506202697754,8,11
500,0.006907755278982137,3,3,45,500,481,835,815,11306.148617297824,0.07208467070325716,inf,1.0903614457831325,inf,1.0206809235791092,0.024498939514160156,0.0010411739349365234,0.3129410743713379,5,6
500,0.006907755278982137,3,4,46,500,484,853,834,11400.268244103625,0.07315617335858358,inf,1.0439429928741093,inf,1.0106994818652848,0.02473616600036621,0.0010986328125,0.3157942295074463,11,34
500,0.006907755278982137,4,0,42,500,486,844,832,9127.573270987412,0.0911523770118139,inf,1.0581257413997627,inf,1.0104922715053766,0.024315357208251953,0.0014011859893798828,0.31743383407592773,1,4
500,0.006907755278982137,4,1,43,500,476,840,818,8893.41753178959,0.0919781396832042,inf,1.049576783555018,inf,1.0129251700680273,0.024747848510742188,0.0014138221740722656,0.30817675590515137,13,32
500,0.006907755278982137,4,2,44,500,486,883,868,9127.573270987412,0.095096470247902,inf,1.0613636363636363,inf,1.0128204205069131,0.024342060089111328,0.0015349388122558594,0.3285191059112549,3,8
500,0.006907755278982137,4,3,45,500,481,835,827,9010.343270867825,0.09178340659604504,inf,1.0455635491606714,inf,1.0060051311561886,0.024232149124145508,0.0014331340789794922,0.31603193283081055,1,5
500,0.006907755278982137,4,4,46,500,484,853,848,9080.64491101816,0.0933854377425401,7.0,1.030480656506448,1.5,1.0036870203536872,0.023928165435791016,0.0014150142669677734,0.3203418254852295,0,0
500,0.006907755278982137,5,0,42,500,486,844,836,8374.011007928382,0.09983268462490535,inf,1.0379596678529064,inf,1.0074287636346164,0.024933815002441406,0.0017919540405273438,0.31810593605041504,1,5
500,0.006907755278982137,5,1,43,500,476,840,822,8167.673104128139,0.10064065854748047,inf,1.0739856801909309,inf,1.0158218641602328,0.02441692352294922,0.0017960071563720703,0.31075286865234375,2,5
500,0.006907755278982137,5,2,44,500,486,883,878,8374.011007928382,0.104848202273525,7.0,1.0249150622876557,1.6666666666666667,1.004,0.025758981704711914,0.001856088638305664,0.3270578384399414,0,0
500,0.006907755278982137,5,3,45,500,481,835,827,8270.734810095817,0.09999111554036384,inf,1.040767386091127,inf,1.0051918654785859,0.0248410701751709,0.0017330646514892578,0.31422996520996094,1,4
500,0.006907755278982137,5,4,46,500,484,853,844,8332.674903611736,0.10128800292378795,inf,1.0410798122065728,inf,1.00655839800709,0.024712085723876953,0.001779794692993164,0.3209218978881836,1,5
500,0.012429216196844383,2,0,42,500,499,1572,1452,22293.6312878813,0.06513070846333138,inf,1.1728778467908902,inf,1.027559462254395,0.024453163146972656,0.0010728836059570312,0.40170860290527344,34,30
500,0.012429216196844383,2,1,43,500,500,1543,1410,22360.679774997898,0.06305711696549407,inf,1.1612565445026177,inf,1.03245521601686,0.025234222412109375,0.0010979175567626953,0.3974900245666504,45,50
500,0.012429216196844383,2,2,44,500,500,1536,1404,22360.679774997898,0.0627887888081941,inf,1.1824817518248176,inf,1.0305936073059363,0.024217844009399414,0.0010478496551513672,0.3990809917449951,41,51
500,0.012429216196844383,2,3,45,500,500,1502,1386,22360.679774997898,0.06198380433629417,inf,1.190625,inf,1.0371433542101602,0.024359941482543945,0.001024007797241211,0.39673781394958496,40,40
500,0.012429216196844383,2,4,46,500,497,1535,1425,22159.735828750305,0.06430582074679736,inf,1.1632231404958677,inf,1.038375350140056,0.024422168731689453,0.0010528564453125,0.39794397354125977,32,47
500,0.012429216196844383,3,0,42,500,499,1572,1531,11873.77045610314,0.1289396662719771,6.0,1.094,2.5,1.017636242059512,0.024052143096923828,0.0015411376953125,0.419996976852417,0,0
500,0.012429216196844383,3,1,43,500,500,1543,1468,11905.507889761491,0.1233042734163783,inf,1.105740181268882,inf,1.0197202320027299,0.024038314819335938,0.0015039443969726562,0.4057960510253906,7,22
500,0.012429216196844383,3,2,44,500,500,1536,1513,11905.507889761491,0.12708403656606293,inf,1.0291457286432162,inf,1.0057615230460921,0.02431941032409668,0.001544952392578125,0.4153709411621094,5,2
500,0.012429216196844383,3,3,45,500,500,1502,1457,11905.507889761491,0.12238033131312206,inf,1.0663983903420524,inf,1.0150439486139284,0.024425983428955078,0.0015017986297607422,0.41053247451782227,6,12
500,0.012429216196844383,3,4,46,500,497,1535,1494,11810.3591980171,0.1264991161531171,6.0,1.084,2.0,1.0145979312645985,0.024145126342773438,0.001500844955444336,0.4102659225463867,0,0
500,0.012429216196844383,4,0,42,500,499,1572,1548,9433.778463649767,0.16409119696468952,5.0,1.035,2.5,1.0081076563022402,0.024331092834472656,0.002077817916870117,0.41623783111572266,0,0
500,0.012429216196844383,4,1,43,500,500,1543,1505,9457.416090031758,0.1591343751478049,inf,1.0491474423269809,inf,1.0109715242881072,0.02431011199951172,0.0020890235900878906,0.4115748405456543,3,4
500,0.012429216196844383,4,2,44,500,500,1536,1515,9457.416090031758,0.16019174641124545,5.0,1.043,2.0,1.0080833333333334,0.024588823318481445,0.0020208358764648438,0.41436314582824707,0,0
500,0.012429216196844383,4,3,45,500,500,1502,1477,9457.416090031758,0.1561737356101713,5.0,1.043,2.0,1.0091015364061457,0.02456212043762207,0.0019767284393310547,0.4117143154144287,0,0
500,0.012429216196844383,4,4,46,500,497,1535,1511,9386.538747329136,0.16097520509676083,5.0,1.044,2.5,1.0125959292625961,0.024811983108520508,0.0020580291748046875,0.4119129180908203,0,0
500,0.012429216196844383,5,0,42,500,499,1572,1548,8643.520355233793,0.17909369520517882,6.0,1.047,2.0,1.0068037445670346,0.025432825088500977,0.0029098987579345703,0.4174470901489258,0,0
500,0.012429216196844383,5,1,43,500,500,1543,1507,8664.310539439328,0.1739319006561737,6.0,1.075,2.5,1.0130964297630964,0.024669885635375977,0.008978843688964844,0.4133260250091553,0,0
500,0.012429216196844383,5,2,44,500,500,1536,1525,8664.310539439328,0.1760093885206801,5.0,1.025,2.5,1.0048333333333335,0.025065898895263672,0.0027539730072021484,0.41468143463134766,0,0
500,0.012429216196844383,5,3,45,500,500,1502,1481,8664.310539439328,0.1709310848518867,inf,1.035035035035035,inf,1.0047571189279731,0.024599075317382812,0.0025582313537597656,0.4107067584991455,1,3
500,0.012429216196844383,5,4,46,500,497,1535,1527,8601.964993426851,0.1775175789679276,4.0,1.007,2.0,1.0054220887554224,0.024099111557006836,0.0026171207427978516,0.41550374031066895,0,0
500,0.022360679774997897,2,0,42,500,500,2798,2594,22360.679774997898,0.11600720667268909,inf,1.1779575328614762,inf,1.0294117647058831,0.024343013763427734,0.0018157958984375,0.5288147926330566,11,13
500,0.022360679774997897,2,1,43,500,500,2742,2508,22360.679774997898,0.11216116975138944,inf,1.2637913741223672,inf,1.0391122278056961,0.0250701904296875,0.0017561912536621094,0.5156846046447754,3,4
500,0.022360679774997897,2,2,44,500,500,2800,2544,22360.679774997898,0.11377113869518929,inf,1.1725175526579739,inf,1.0492079541624546,0.024945974349975586,0.0017850399017333984,0.5215532779693604,3,11
500,0.022360679774997897,2,3,45,500,500,2718,2532,22360.679774997898,0.11323448238058935,inf,1.1803607214428857,inf,1.0405360134003352,0.0245211124420166,0.0017359256744384766,0.5227518081665039,2,3
500,0.022360679774997897,2,4,46,500,500,2758,2559,22360.679774997898,0.11444195908843924,inf,1.13510747185261,inf,1.0320709655407716,0.025095224380493164,0.001798868179321289,0.5196902751922607,23,22
500,0.022360679774997897,3,0,42,500,500,2798,2711,11905.507889761491,0.2277097310843335,4.0,1.072,4.0,1.0141808475141811,0.024576663970947266,0.002441883087158203,0.5362553596496582,0,0
500,0.022360679774997897,3,1,43,500,500,2742,2623,11905.507889761491,0.22031819425828358,5.0,1.095,2.0,1.0193526860193531,0.024294137954711914,0.0025861263275146484,0.5255324840545654,0,0
500,0.022360679774997897,3,2,44,500,500,2800,2744,11905.507889761491,0.23048155739410223,inf,1.0201207243460764,inf,1.009212730318258,0.02552008628845215,0.0024793148040771484,0.53643798828125,6,5
500,0.022360679774997897,3,3,45,500,500,2718,2636,11905.507889761491,0.22141012583485914,inf,1.058058058058058,inf,1.01698620921628,0.024318933486938477,0.002434968948364258,0.5306217670440674,1,7
500,0.022360679774997897,3,4,46,500,500,2758,2668,11905.507889761491,0.2240979574079682,4.0,1.064,2.0,1.0160160160160165,0.025156736373901367,0.002502918243408203,0.532977819442749,0,0
500,0.022360679774997897,4,0,42,500,500,2798,2749,9457.416090031758,0.29067136031981106,4.0,1.037,2.0,1.0071738405071742,0.024778127670288086,0.003278970718383789,0.5469405651092529,0,0
500,0.022360679774997897,4,1,43,500,500,2742,2645,9457.416090031758,0.2796746991800292,4.0,1.072,3.0,1.0190190190190191,0.024850845336914062,0.0032787322998046875,0.5284347534179688,0,0
500,0.022360679774997897,4,2,44,500,500,2800,2717,9457.416090031758,0.28728777227680125,4.0,1.051,2.0,1.0133333333333336,0.025468826293945312,0.003348112106323242,0.5372629165649414,0,0
500,0.022360679774997897,4,3,45,500,500,2718,2635,9457.416090031758,0.27861732791658866,4.0,1.046,1.5,1.0096025384101537,0.02570199966430664,0.003200054168701172,0.5337378978729248,0,0
500,0.022360679774997897,4,4,46,500,500,2758,2678,9457.416090031758,0.2831640243493831,4.0,1.062,2.0,1.0100100100100105,0.024399280548095703,0.003599882125854492,0.5338280200958252,0,0
500,0.022360679774997897,5,0,42,500,500,2798,2739,8664.310539439328,0.31612440338238873,4.0,1.042,2.0,1.0065065065065066,0.02485203742980957,0.004415988922119141,0.5378422737121582,0,0
500,0.022360679774997897,5,1,43,500,500,2742,2673,8664.310539439328,0.30850694787919863,4.0,1.044,3.0,1.0135135135135138,0.02504587173461914,0.005712032318115234,0.5277047157287598,0,0
500,0.022360679774997897,5,2,44,500,500,2800,2713,8664.310539439328,0.3131235875781017,4.0,1.055,2.0,1.0125000000000006,0.024694204330444336,0.0061719417572021484,0.5336272716522217,0,0
500,0.022360679774997897,5,3,45,500,500,2718,2692,8664.310539439328,0.3106998517361776,4.0,1.015,1.5,1.00250501002004,0.024264812469482422,0.004325151443481445,0.5358905792236328,0,0
500,0.022360679774997897,5,4,46,500,500,2758,2667,8664.310539439328,0.30781445192436313,4.0,1.054,1.5,1.010343677010344,0.024864912033081055,0.0046579837799072266,0.5330221652984619,0,0
500,0.03162277660168379,2,0,42,500,500,3903,3569,22360.679774997898,0.15961053223393498,inf,1.1522177419354838,inf,1.0275815674402962,0.02537393569946289,0.0025968551635742188,0.6234860420227051,8,8
500,0.03162277660168379,2,1,43,500,500,3898,3591,22360.679774997898,0.1605944021440349,inf,1.1295546558704452,inf,1.0255240027045303,0.0250091552734375,0.0024890899658203125,0.6167490482330322,12,13
500,0.03162277660168379,2,2,44,500,500,3946,3659,22360.679774997898,0.1636354545934346,inf,1.0922768304914745,inf,1.0325940860215055,0.0242769718170166,0.002694845199584961,0.6271917819976807,3,8
500,0.03162277660168379,2,3,45,500,500,3924,3637,22360.679774997898,0.1626515846833347,5.0,1.153,3.0,1.0347361389445562,0.02485513687133789,0.0025720596313476562,0.6297597885131836,0,0
500,0.03162277660168379,2,4,46,500,500,3857,3610,22360.679774997898,0.1614441079754848,5.0,1.144,2.5,1.0300300300300305,0.024611949920654297,0.002501964569091797,0.6372208595275879,0,0
500,0.03162277660168379,3,0,42,500,500,3903,3745,11905.507889761491,0.31456028879042014,3.0,1.063,2.0,1.011011011011011,0.024748802185058594,0.003554105758666992,0.6437921524047852,0,0
500,0.03162277660168379,3,1,43,500,500,3898,3746,11905.507889761491,0.3146442835270798,inf,1.0551654964894683,inf,1.0132195448460508,0.024638891220092773,0.0037190914154052734,0.6458780765533447,3,3
500,0.03162277660168379,3,2,44,500,500,3946,3848,11905.507889761491,0.32321174666636493,4.0,1.03,1.5,1.0053333333333334,0.024993896484375,0.003407716751098633,0.643488883972168,0,0
500,0.03162277660168379,3,3,45,500,500,3924,3748,11905.507889761491,0.3148122730003991,4.0,1.088,3.0,1.0243820975283902,0.0241391658782959,0.0034911632537841797,0.6413450241088867,0,0
500,0.03162277660168379,3,4,46,500,500,3857,3730,11905.507889761491,0.3133003677405253,3.0,1.048,1.5,1.0086753420086754,0.025062084197998047,0.003526926040649414,0.6375570297241211,0,0
500,0.03162277660168379,4,0,42,500,500,3903,3769,9457.416090031758,0.3985232291907486,4.0,1.041,2.0,1.016016016016016,0.024536848068237305,0.004643917083740234,0.6387538909912109,0,0
500,0.03162277660168379,4,1,43,500,500,3898,3769,9457.416090031758,0.3985232291907486,4.0,1.058,2.0,1.0103436770103436,0.025795698165893555,0.004450082778930664,0.6345782279968262,0,0
500,0.03162277660168379,4,2,44,500,500,3946,3819,9457.416090031758,0.40381008550795144,4.0,1.057,2.0,1.0148333333333337,0.024897098541259766,0.0048351287841796875,0.6491489410400391,0,0
500,0.03162277660168379,4,3,45,500,500,3924,3841,9457.416090031758,0.4061363022875207,4.0,1.032,2.0,1.0073480293921175,0.024897098541259766,0.005278110504150391,0.6434390544891357,0,0
500,0.03162277660168379,4,4,46,500,500,3857,3764,9457.416090031758,0.3979945435590283,3.0,1.035,1.5,1.0101768435101768,0.025970935821533203,0.00545811653137207,0.6426515579223633,0,0
500,0.03162277660168379,5,0,42,500,500,3903,3808,8664.310539439328,0.43950409933557366,3.0,1.049,3.0,1.011011011011011,0.025979995727539062,0.006533145904541016,0.6443500518798828,0,0
500,0.03162277660168379,5,1,43,500,500,3898,3809,8664.310539439328,0.4396195153280462,4.0,1.04,1.5,1.0083416750083416,0.025398969650268555,0.0075969696044921875,0.6371569633483887,0,0
500,0.03162277660168379,5,2,44,500,500,3946,3815,8664.310539439328,0.44031201128288167,3.0,1.058,3.0,1.0153333333333334,0.02617192268371582,0.010239362716674805,0.6499660015106201,0,0
500,0.03162277660168379,5,3,45,500,500,3924,3813,8664.310539439328,0.44008117929793655,3.0,1.042,1.5,1.0106880427521712,0.02515888214111328,0.0075190067291259766,0.6466042995452881,0,0
500,0.03162277660168379,5,4,46,500,500,3857,3753,8664.310539439328,0.4331562197495819,3.0,1.045,1.5,1.0081748415081748,0.02504897117614746,0.0068700313568115234,0.6352159976959229,0,0
500,0.044721359549995794,2,0,42,500,500,5556,5145,22360.679774997898,0.23009139488472835,4.0,1.117,3.0,1.0286953620286954,0.02661299705505371,0.004026889801025391,0.7729320526123047,0,0
500,0.044721359549995794,2,1,43,500,500,5510,5068,22360.679774997898,0.22664785019937866,inf,1.1172344689378757,3.0,1.0316983650316984,0.027494192123413086,0.003921031951904297,0.7684340476989746,2,0
500,0.044721359549995794,2,2,44,500,500,5538,5057,22360.679774997898,0.2261559152443287,inf,1.1281281281281281,inf,1.0370184254606365,0.026709794998168945,0.0038001537322998047,0.7695791721343994,1,5
500,0.044721359549995794,2,3,45,500,500,5516,5141,22360.679774997898,0.22991250944652836,4.0,1.125,3.0,1.0277221108884438,0.024817228317260742,0.003951072692871094,0.768395185470581,0,0
500,0.044721359549995794,2,4,46,500,500,5479,5078,22360.679774997898,0.22709506379487862,inf,1.1125628140703518,inf,1.040536013400335,0.02569293975830078,0.0037288665771484375,0.759368896484375,5,4
500,0.044721359549995794,3,0,42,500,500,5556,5340,11905.507889761491,0.448531893762575,3.0,1.054,2.0,1.01001001001001,0.025491952896118164,0.005334138870239258,0.78896164894104,0,0
500,0.044721359549995794,3,1,43,500,500,5510,5245,11905.507889761491,0.4405523937799075,3.0,1.059,2.0,1.0135135135135136,0.025341272354125977,0.005674123764038086,0.7731468677520752,0,0
500,0.044721359549995794,3,2,44,500,500,5538,5294,11905.507889761491,0.4446681358762308,4.0,1.068,2.0,1.0165,0.0246889591217041,0.004749774932861328,0.7874610424041748,0,0
500,0.044721359549995794,3,3,45,500,500,5516,5277,11905.507889761491,0.44324022535301655,3.0,1.063,2.0,1.0187040748162994,0.025632619857788086,0.00538182258605957,0.7828097343444824,0,0
500,0.044721359549995794,3,4,46,500,500,5479,5234,11905.507889761491,0.43962845167665127,3.0,1.066,3.0,1.0185185185185186,0.02591991424560547,0.004853010177612305,0.7792470455169678,0,0
500,0.044721359549995794,4,0,42,500,500,5556,5473,9457.416090031758,0.5786992924810207,3.0,1.024,2.0,1.009009009009009,0.025696992874145508,0.008170127868652344,0.7985846996307373,0,0
500,0.044721359549995794,4,1,43,500,500,5510,5274,9457.416090031758,0.5576576043385535,3.0,1.055,1.5,1.014014014014014,0.026198148727416992,0.006915092468261719,0.7804632186889648,0,0
500,0.044721359549995794,4,2,44,500,500,5538,5281,9457.416090031758,0.558397764222962,3.0,1.077,1.5,1.017,0.025693893432617188,0.006903171539306641,0.7821049690246582,0,0
500,0.044721359549995794,4,3,45,500,500,5516,5291,9457.416090031758,0.5594551354864025,4.0,1.06,3.0,1.0155310621242486,0.025886058807373047,0.007313966751098633,0.7812838554382324,0,0
500,0.044721359549995794,4,4,46,500,500,5479,5267,9457.416090031758,0.5569174444541451,3.0,1.055,3.0,1.0238571905238572,0.02599501609802246,0.006824970245361328,0.7830648422241211,0,0
500,0.044721359549995794,5,0,42,500,500,5556,5409,8664.310539439328,0.6242851032841696,3.0,1.041,2.0,1.011011011011011,0.02587604522705078,0.010743141174316406,0.8059060573577881,0,0
500,0.044721359549995794,5,1,43,500,500,5510,5355,8664.310539439328,0.6180526396906504,3.0,1.043,2.0,1.008008008008008,0.025781869888305664,0.012731075286865234,0.7989039421081543,0,0
500,0.044721359549995794,5,2,44,500,500,5538,5398,8664.310539439328,0.6230155273669713,3.0,1.042,1.5,1.011,0.02570796012878418,0.01553201675415039,0.7978193759918213,0,0
500,0.044721359549995794,5,3,45,500,500,5516,5320,8664.310539439328,0.6140130799541103,3.0,1.05,2.0,1.0140280561122244,0.02535390853881836,0.011860132217407227,0.7826817035675049,0,0
500,0.044721359549995794,5,4,46,500,500,5479,5394,8664.310539439328,0.622553863397081,3.0,1.014,3.0,1.008008008008008,0.025577068328857422,0.01036214828491211,0.7895762920379639,0,0
500,0.1,2,0,42,500,500,12541,11509,22360.679774997898,0.5146981270609016,3.0,1.106,3.0,1.014014014014014,0.0284121036529541,0.012112140655517578,1.347449779510498,0,0
500,0.1,2,1,43,500,500,12264,11253,22360.679774997898,0.5032494590161026,3.0,1.102,2.0,1.0105105105105106,0.027940034866333008,0.011932134628295898,1.3469958305358887,0,0
500,0.1,2,2,44,500,500,12574,11588,22360.679774997898,0.5182311144653512,3.0,1.096,2.0,1.012,0.028058767318725586,0.011512994766235352,1.3587419986724854,0,0
500,0.1,2,3,45,500,500,12490,11500,22360.679774997898,0.5142956348249517,3.0,1.103,2.0,1.0110220440881763,0.028000831604003906,0.011993885040283203,1.3953237533569336,0,0
500,0.1,2,4,46,500,500,12300,11306,22360.679774997898,0.5056196910722525,3.0,1.084,3.0,1.0185185185185186,0.027065277099609375,0.011504888534545898,1.3327858448028564,0,0
500,0.1,3,0,42,500,500,12541,11613,11905.507889761491,0.9754308768286112,3.0,1.086,2.0,1.0125125125125125,0.027723073959350586,0.01141357421875,1.3719966411590576,0,0
500,0.1,3,1,43,500,500,12264,11596,11905.507889761491,0.974002966305397,3.0,1.061,3.0,1.007007007007007,0.027938127517700195,0.015300989151000977,1.3716108798980713,0,0
500,0.1,3,2,44,500,500,12574,11682,11905.507889761491,0.9812265136581276,3.0,1.079,2.0,1.0105,0.02716994285583496,0.011859893798828125,1.4230539798736572,0,0
500,0.1,3,3,45,500,500,12490,11605,11905.507889761491,0.974758918935334,3.0,1.067,2.0,1.0115230460921845,0.027824878692626953,0.01314091682434082,1.384727954864502,0,0
500,0.1,3,4,46,500,500,12300,11512,11905.507889761491,0.9669474084259857,3.0,1.071,2.0,1.0145145145145145,0.02844715118408203,0.010679006576538086,1.3787498474121094,0,0
500,0.1,4,0,42,500,500,12541,11803,9457.416090031758,1.2480153022388978,3.0,1.078,2.0,1.0065065065065064,0.02721405029296875,0.02589893341064453,1.4009120464324951,0,0
500,0.1,4,1,43,500,500,12264,11543,9457.416090031758,1.2205236493894431,3.0,1.055,3.0,1.008008008008008,0.027985095977783203,0.01941514015197754,1.3665788173675537,0,0
500,0.1,4,2,44,500,500,12574,11896,9457.416090031758,1.257848854988895,3.0,1.069,2.0,1.005,0.028084993362426758,0.018422842025756836,1.3945300579071045,0,0
500,0.1,4,3,45,500,500,12490,11717,9457.416090031758,1.238921909373309,3.0,1.05,2.0,1.0085170340681362,0.027865171432495117,0.020857810974121094,1.3648252487182617,0,0
500,0.1,4,4,46,500,500,12300,11594,9457.416090031758,1.22591624283299,3.0,1.065,3.0,1.011011011011011,0.02748703956604004,0.018678903579711914,1.3700449466705322,0,0
500,0.1,5,0,42,500,500,12541,12049,8664.310539439328,1.3906472933020817,3.0,1.044,2.0,1.0025025025025025,0.02829885482788086,0.030678987503051758,1.3993382453918457,0,0
500,0.1,5,1,43,500,500,12264,11695,8664.310539439328,1.3497900319667893,3.0,1.043,3.0,1.0095095095095095,0.026866912841796875,0.03850603103637695,1.3649020195007324,0,0
500,0.1,5,2,44,500,500,12574,12150,8664.310539439328,1.4023043085418119,3.0,1.041,2.0,1.0025,0.02674102783203125,0.04725813865661621,1.3899602890014648,0,0
500,0.1,5,3,45,500,500,12490,11932,8664.310539439328,1.3771436221827902,3.0,1.036,2.0,1.0115230460921845,0.0275270938873291,0.02992987632751465,1.36421799659729,0,0
500,0.1,5,4,46,500,500,12300,12098,8664.310539439328,1.3963026769332378,2.0,1.007,2.0,1.002002002002002,0.02712225914001465,0.030253171920776367,1.3816747665405273,0,0
500,0.2,2,0,42,500,500,25049,22153,22360.679774997898,0.9907122781110568,3.0,1.105,2.0,1.017017017017017,0.031497955322265625,0.03515791893005371,2.294670820236206,0,0
500,0.2,2,1,43,500,500,24523,21762,22360.679774997898,0.9732262265270084,3.0,1.113,2.0,1.0315315315315314,0.03198599815368652,0.03194999694824219,2.2439332008361816,0,0
500,0.2,2,2,44,500,500,25144,22427,22360.679774997898,1.0029659306277556,2.0,1.116,3.0,1.03,0.031176090240478516,0.03611898422241211,2.313507318496704,0,0
