n,p,k,rep,seed,n_original,n_connected,n_edges_G,spanner_size,theoretical_bound,spanner_size_ratio,max_stretch_edges,avg_stretch_edges,max_stretch_pairs,avg_stretch_pairs,time_gen,time_spanner,time_stretch,n_infinite_stretch_edges,n_infinite_stretch_pairs
500,0.003800451229771041,4,0,42,500,392,460,450,6976.981559246365,0.0644978055594299,inf,1.1074561403508771,inf,1.034747662131683,0.024914026260375977,0.0009660720825195312,0.19992876052856445,4,26
500,0.003800451229771041,4,1,43,500,367,429,421,6425.287598590201,0.06552235888902053,19.0,1.1888111888111887,2.2857142857142856,1.0466303169192617,0.025207996368408203,0.0009291172027587891,0.1874709129333496,0,0
500,0.003800451229771041,4,2,44,500,382,439,434,6755.215295304011,0.06424665699429322,inf,1.0298850574712644,inf,1.005441906188559,0.025004148483276367,0.0009300708770751953,0.1941518783569336,4,29
500,0.003800451229771041,4,3,45,500,330,373,369,5626.034825867755,0.06558793385056691,inf,1.0564516129032258,inf,1.0146511671281848,0.024923086166381836,0.0008320808410644531,0.1591341495513916,1,20
500,0.003800451229771041,4,4,46,500,401,455,451,7177.785191124204,0.06283275244259061,inf,1.030905077262693,inf,1.0090656639580822,0.024614810943603516,0.0010440349578857422,0.20509004592895508,2,20
500,0.003800451229771041,5,0,42,500,392,460,456,6470.134141880033,0.07047767326003224,inf,1.0458515283842795,inf,1.0198316131666232,0.02476811408996582,0.0012118816375732422,0.20062017440795898,2,2
500,0.003800451229771041,5,1,43,500,367,429,420,5978.18404904775,0.07025544823547224,inf,1.1100702576112411,inf,1.0235214975877789,0.024558067321777344,0.0011401176452636719,0.1848440170288086,2,13
500,0.003800451229771041,5,2,44,500,382,439,438,6272.577556940039,0.06982775358678389,6.0,1.0113895216400912,2.25,1.0079917027417027,0.024692058563232422,0.0011801719665527344,0.19597291946411133,0,0
500,0.003800451229771041,5,3,45,500,330,373,370,5262.434849580235,0.07030965904110215,inf,1.0,inf,1.0033071403283098,0.02512526512145996,0.0010221004486083984,0.15777039527893066,3,7
500,0.003800451229771041,5,4,46,500,401,455,448,6648.799727154308,0.06738058271936315,inf,1.099337748344371,inf,1.0365295332686637,0.025134801864624023,0.0013058185577392578,0.2135922908782959,2,30
500,0.006907755278982137,2,0,42,500,486,844,769,21428.136269867242,0.035887395446583294,inf,1.0220207253886011,inf,1.0377733829688225,0.0259549617767334,0.0007421970367431641,0.30382299423217773,72,75
500,0.006907755278982137,2,1,43,500,476,840,748,20770.1878662664,0.036013155240394015,inf,1.088274044795784,inf,1.0568998751153824,0.025205135345458984,0.0007147789001464844,0.28888964653015137,81,121
500,0.006907755278982137,2,2,44,500,486,883,801,21428.136269867242,0.037380759106259064,inf,1.190876350540216,inf,1.0440217391304343,0.02595996856689453,0.0007529258728027344,0.3135857582092285,50,80
500,0.006907755278982137,2,3,45,500,481,835,771,21098.30713588178,0.036543216241684356,inf,1.090561224489796,inf,1.0560787015770938,0.02517390251159668,0.0007107257843017578,0.302872896194458,51,65
500,0.006907755278982137,2,4,46,500,484,853,779,21296.0,0.036579639368895564,inf,1.0782828282828283,inf,1.037170179547229,0.025490999221801758,0.0007431507110595703,0.30789709091186523,61,84
500,0.006907755278982137,3,0,42,500,486,844,829,11463.122858269708,0.07231886199334801,inf,1.0311377245508981,inf,1.0114544093499467,0.025580883026123047,0.0010988712310791016,0.3187901973724365,9,10
500,0.006907755278982137,3,1,43,500,476,840,805,11149.71735950142,0.0721991395875166,inf,1.1476590636254502,inf,1.0430663780663787,0.025740861892700195,0.0010907649993896484,0.3156552314758301,7,8
500,0.006907755278982137,3,2,44,500,486,883,868,11463.122858269708,0.07572107624876487,inf,1.0377142857142858,inf,1.00700322596177,0.02515888214111328,0.0011029243469238281,0.3290081024169922,8,11
500,0.006907755278982137,3,3,45,500,481,835,815,11306.148617297824,0.07208467070325716,inf,1.0903614457831325,inf,1.0206809235791092,0.025005102157592773,0.0010480880737304688,0.3126826286315918,5,6
500,0.006907755278982137,3,4,46,500,484,853,834,11400.268244103625,0.07315617335858358,inf,1.0439429928741093,inf,1.0106994818652848,0.024950742721557617,0.001071929931640625,0.3180348873138428,11,34
500,0.006907755278982137,4,0,42,500,486,844,832,9127.573270987412,0.0911523770118139,inf,1.0581257413997627,inf,1.0104922715053766,0.025291919708251953,0.0013959407806396484,0.32027411460876465,1,4
500,0.006907755278982137,4,1,43,500,476,840,818,8893.41753178959,0.0919781396832042,inf,1.049576783555018,inf,1.0129251700680273,0.026013851165771484,0.001416921615600586,0.31732988357543945,13,32
500,0.006907755278982137,4,2,44,500,486,883,868,9127.573270987412,0.095096470247902,inf,1.0613636363636363,inf,1.0128204205069131,0.025582075119018555,0.0015158653259277344,0.3311607837677002,3,8
500,0.006907755278982137,4,3,45,500,481,835,827,9010.343270867825,0.09178340659604504,inf,1.0455635491606714,inf,1.0060051311561886,0.025066852569580078,0.0014028549194335938,0.31556272506713867,1,5
500,0.006907755278982137,4,4,46,500,484,853,848,9080.64491101816,0.0933854377425401,7.0,1.030480656506448,1.5,1.0036870203536872,0.02537703514099121,0.001461029052734375,0.3211228847503662,0,0
500,0.006907755278982137,5,0,42,500,486,844,836,8374.011007928382,0.09983268462490535,inf,1.0379596678529064,inf,1.0074287636346164,0.024836063385009766,0.0018320083618164062,0.31845617294311523,1,5
500,0.006907755278982137,5,1,43,500,476,840,822,8167.673104128139,0.10064065854748047,inf,1.0739856801909309,inf,1.0158218641602328,0.024854183197021484,0.0018131732940673828,0.3135871887207031,2,5
500,0.006907755278982137,5,2,44,500,486,883,878,8374.011007928382,0.104848202273525,7.0,1.0249150622876557,1.6666666666666667,1.004,0.025725126266479492,0.0018229484558105469,0.3302481174468994,0,0
500,0.006907755278982137,5,3,45,500,481,835,827,8270.734810095817,0.09999111554036384,inf,1.040767386091127,inf,1.0051918654785859,0.025705814361572266,0.0017316341400146484,0.3155529499053955,1,4
500,0.006907755278982137,5,4,46,500,484,853,844,8332.674903611736,0.10128800292378795,inf,1.0410798122065728,inf,1.00655839800709,0.025356054306030273,0.0017850399017333984,0.32027745246887207,1,5
500,0.012429216196844383,2,0,42,500,499,1572,1452,22293.6312878813,0.06513070846333138,inf,1.1728778467908902,inf,1.027559462254395,0.02594304084777832,0.0010917186737060547,0.4041440486907959,34,30
500,0.012429216196844383,2,1,43,500,500,1543,1410,22360.679774997898,0.06305711696549407,inf,1.1612565445026177,inf,1.03245521601686,0.02614593505859375,0.0010881423950195312,0.39832472801208496,45,50
500,0.012429216196844383,2,2,44,500,500,1536,1404,22360.679774997898,0.0627887888081941,inf,1.1824817518248176,inf,1.0305936073059363,0.02548503875732422,0.0010919570922851562,0.3996734619140625,41,51
500,0.012429216196844383,2,3,45,500,500,1502,1386,22360.679774997898,0.06198380433629417,inf,1.190625,inf,1.0371433542101602,0.02558302879333496,0.0010333061218261719,0.3968987464904785,40,40
500,0.012429216196844383,2,4,46,500,497,1535,1425,22159.735828750305,0.06430582074679736,inf,1.1632231404958677,inf,1.038375350140056,0.025110960006713867,0.0010921955108642578,0.3984658718109131,32,47
500,0.012429216196844383,3,0,42,500,499,1572,1531,11873.77045610314,0.1289396662719771,6.0,1.094,2.5,1.017636242059512,0.025672197341918945,0.0015616416931152344,0.42104601860046387,0,0
500,0.012429216196844383,3,1,43,500,500,1543,1468,11905.507889761491,0.1233042734163783,inf,1.105740181268882,inf,1.0197202320027299,0.025499820709228516,0.0015397071838378906,0.40694189071655273,7,22
500,0.012429216196844383,3,2,44,500,500,1536,1513,11905.507889761491,0.12708403656606293,inf,1.0291457286432162,inf,1.0057615230460921,0.026304006576538086,0.0015599727630615234,0.41669297218322754,5,2
500,0.012429216196844383,3,3,45,500,500,1502,1457,11905.507889761491,0.12238033131312206,inf,1.0663983903420524,inf,1.0150439486139284,0.026058197021484375,0.001544952392578125,0.4081571102142334,6,12
500,0.012429216196844383,3,4,46,500,497,1535,1494,11810.3591980171,0.1264991161531171,6.0,1.084,2.0,1.0145979312645985,0.025887012481689453,0.0015411376953125,0.41329169273376465,0,0
500,0.012429216196844383,4,0,42,500,499,1572,1548,9433.778463649767,0.16409119696468952,5.0,1.035,2.5,1.0081076563022402,0.02547597885131836,0.0021009445190429688,0.4228479862213135,0,0
500,0.012429216196844383,4,1,43,500,500,1543,1505,9457.416090031758,0.1591343751478049,inf,1.0491474423269809,inf,1.0109715242881072,0.026021242141723633,0.0021240711212158203,0.4142332077026367,3,4
500,0.012429216196844383,4,2,44,500,500,1536,1515,9457.416090031758,0.16019174641124545,5.0,1.043,2.0,1.0080833333333334,0.025631189346313477,0.002015829086303711,0.41495800018310547,0,0
500,0.012429216196844383,4,3,45,500,500,1502,1477,9457.416090031758,0.1561737356101713,5.0,1.043,2.0,1.0091015364061457,0.030109882354736328,0.0021550655364990234,0.4135100841522217,0,0
500,0.012429216196844383,4,4,46,500,497,1535,1511,9386.538747329136,0.16097520509676083,5.0,1.044,2.5,1.0125959292625961,0.025901079177856445,0.0020270347595214844,0.41553401947021484,0,0
500,0.012429216196844383,5,0,42,500,499,1572,1548,8643.520355233793,0.17909369520517882,6.0,1.047,2.0,1.0068037445670346,0.025761127471923828,0.0029458999633789062,0.41927599906921387,0,0
500,0.012429216196844383,5,1,43,500,500,1543,1507,8664.310539439328,0.1739319006561737,6.0,1.075,2.5,1.0130964297630964,0.025311946868896484,0.009177923202514648,0.4147629737854004,0,0
500,0.012429216196844383,5,2,44,500,500,1536,1525,8664.310539439328,0.1760093885206801,5.0,1.025,2.5,1.0048333333333335,0.02561497688293457,0.0028228759765625,0.41727185249328613,0,0
500,0.012429216196844383,5,3,45,500,500,1502,1481,8664.310539439328,0.1709310848518867,inf,1.035035035035035,inf,1.0047571189279731,0.02565598487854004,0.0026009082794189453,0.41131591796875,1,3
500,0.012429216196844383,5,4,46,500,497,1535,1527,8601.964993426851,0.1775175789679276,4.0,1.007,2.0,1.0054220887554224,0.02539801597595215,0.002644777297973633,0.4164118766784668,0,0
500,0.022360679774997897,2,0,42,500,500,2798,2594,22360.679774997898,0.11600720667268909,inf,1.1779575328614762,inf,1.0294117647058831,0.026074886322021484,0.0018138885498046875,0.5236141681671143,11,13
500,0.022360679774997897,2,1,43,500,500,2742,2508,22360.679774997898,0.11216116975138944,inf,1.2637913741223672,inf,1.0391122278056961,0.026175975799560547,0.0017969608306884766,0.5202560424804688,3,4
500,0.022360679774997897,2,2,44,500,500,2800,2544,22360.679774997898,0.11377113869518929,inf,1.1725175526579739,inf,1.0492079541624546,0.025643110275268555,0.0017971992492675781,0.519634485244751,3,11
500,0.022360679774997897,2,3,45,500,500,2718,2532,22360.679774997898,0.11323448238058935,inf,1.1803607214428857,inf,1.0405360134003352,0.02663898468017578,0.0017688274383544922,0.5225419998168945,2,3
500,0.022360679774997897,2,4,46,500,500,2758,2559,22360.679774997898,0.11444195908843924,inf,1.13510747185261,inf,1.0320709655407716,0.02621316909790039,0.001753091812133789,0.5227382183074951,23,22
500,0.022360679774997897,3,0,42,500,500,2798,2711,11905.507889761491,0.2277097310843335,4.0,1.072,4.0,1.0141808475141811,0.02605724334716797,0.002537965774536133,0.5397779941558838,0,0
500,0.022360679774997897,3,1,43,500,500,2742,2623,11905.507889761491,0.22031819425828358,5.0,1.095,2.0,1.0193526860193531,0.026695728302001953,0.002565145492553711,0.5278406143188477,0,0
500,0.022360679774997897,3,2,44,500,500,2800,2744,11905.507889761491,0.23048155739410223,inf,1.0201207243460764,inf,1.009212730318258,0.026751995086669922,0.002614736557006836,0.5389759540557861,6,5
500,0.022360679774997897,3,3,45,500,500,2718,2636,11905.507889761491,0.22141012583485914,inf,1.058058058058058,inf,1.01698620921628,0.026237010955810547,0.002498149871826172,0.5332837104797363,1,7
500,0.022360679774997897,3,4,46,500,500,2758,2668,11905.507889761491,0.2240979574079682,4.0,1.064,2.0,1.0160160160160165,0.02646493911743164,0.002514362335205078,0.5402262210845947,0,0
500,0.022360679774997897,4,0,42,500,500,2798,2749,9457.416090031758,0.29067136031981106,4.0,1.037,2.0,1.0071738405071742,0.027463912963867188,0.0033342838287353516,0.5486791133880615,0,0
500,0.022360679774997897,4,1,43,500,500,2742,2645,9457.416090031758,0.2796746991800292,4.0,1.072,3.0,1.0190190190190191,0.025951147079467773,0.003309011459350586,0.5519442558288574,0,0
500,0.022360679774997897,4,2,44,500,500,2800,2717,9457.416090031758,0.28728777227680125,4.0,1.051,2.0,1.0133333333333336,0.02665114402770996,0.003386974334716797,0.5460469722747803,0,0
500,0.022360679774997897,4,3,45,500,500,2718,2635,9457.416090031758,0.27861732791658866,4.0,1.046,1.5,1.0096025384101537,0.025860071182250977,0.0031468868255615234,0.5309491157531738,0,0
500,0.022360679774997897,4,4,46,500,500,2758,2678,9457.416090031758,0.2831640243493831,4.0,1.062,2.0,1.0100100100100105,0.026500225067138672,0.0036611557006835938,0.5381920337677002,0,0
500,0.022360679774997897,5,0,42,500,500,2798,2739,8664.310539439328,0.31612440338238873,4.0,1.042,2.0,1.0065065065065066,0.026900053024291992,0.0045070648193359375,0.548656702041626,0,0
500,0.022360679774997897,5,1,43,500,500,2742,2673,8664.310539439328,0.30850694787919863,4.0,1.044,3.0,1.0135135135135138,0.026392221450805664,0.005914926528930664,0.538776159286499,0,0
500,0.022360679774997897,5,2,44,500,500,2800,2713,8664.310539439328,0.3131235875781017,4.0,1.055,2.0,1.0125000000000006,0.02615976333618164,0.0062749385833740234,0.5503110885620117,0,0
500,0.022360679774997897,5,3,45,500,500,2718,2692,8664.310539439328,0.3106998517361776,4.0,1.015,1.5,1.00250501002004,0.026427745819091797,0.004470109939575195,0.5507550239562988,0,0
500,0.022360679774997897,5,4,46,500,500,2758,2667,8664.310539439328,0.30781445192436313,4.0,1.054,1.5,1.010343677010344,0.026035070419311523,0.004685163497924805,0.5376582145690918,0,0
500,0.03162277660168379,2,0,42,500,500,3903,3569,22360.679774997898,0.15961053223393498,inf,1.1522177419354838,inf,1.0275815674402962,0.02695488929748535,0.0025408267974853516,0.6243243217468262,8,8
500,0.03162277660168379,2,1,43,500,500,3898,3591,22360.679774997898,0.1605944021440349,inf,1.1295546558704452,inf,1.0255240027045303,0.02637195587158203,0.002546072006225586,0.6275069713592529,12,13
500,0.03162277660168379,2,2,44,500,500,3946,3659,22360.679774997898,0.1636354545934346,inf,1.0922768304914745,inf,1.0325940860215055,0.027376890182495117,0.002709627151489258,0.6359281539916992,3,8
500,0.03162277660168379,2,3,45,500,500,3924,3637,22360.679774997898,0.1626515846833347,5.0,1.153,3.0,1.0347361389445562,0.026880979537963867,0.0025458335876464844,0.6303355693817139,0,0
500,0.03162277660168379,2,4,46,500,500,3857,3610,22360.679774997898,0.1614441079754848,5.0,1.144,2.5,1.0300300300300305,0.02646493911743164,0.0027000904083251953,0.6339068412780762,0,0
500,0.03162277660168379,3,0,42,500,500,3903,3745,11905.507889761491,0.31456028879042014,3.0,1.063,2.0,1.011011011011011,0.026731014251708984,0.0035479068756103516,0.6456615924835205,0,0
500,0.03162277660168379,3,1,43,500,500,3898,3746,11905.507889761491,0.3146442835270798,inf,1.0551654964894683,inf,1.0132195448460508,0.026649951934814453,0.0036783218383789062,0.6383438110351562,3,3
500,0.03162277660168379,3,2,44,500,500,3946,3848,11905.507889761491,0.32321174666636493,4.0,1.03,1.5,1.0053333333333334,0.026205062866210938,0.0035097599029541016,0.6528990268707275,0,0
500,0.03162277660168379,3,3,45,500,500,3924,3748,11905.507889761491,0.3148122730003991,4.0,1.088,3.0,1.0243820975283902,0.02751898765563965,0.003590822219848633,0.6431980133056641,0,0
500,0.03162277660168379,3,4,46,500,500,3857,3730,11905.507889761491,0.3133003677405253,3.0,1.048,1.5,1.0086753420086754,0.02639484405517578,0.0034508705139160156,0.6413969993591309,0,0
500,0.03162277660168379,4,0,42,500,500,3903,3769,9457.416090031758,0.3985232291907486,4.0,1.041,2.0,1.016016016016016,0.026623964309692383,0.004715919494628906,0.6545281410217285,0,0
500,0.03162277660168379,4,1,43,500,500,3898,3769,9457.416090031758,0.3985232291907486,4.0,1.058,2.0,1.0103436770103436,0.027197837829589844,0.0044879913330078125,0.6434741020202637,0,0
500,0.03162277660168379,4,2,44,500,500,3946,3819,9457.416090031758,0.40381008550795144,4.0,1.057,2.0,1.0148333333333337,0.026400089263916016,0.004813671112060547,0.6646568775177002,0,0
500,0.03162277660168379,4,3,45,500,500,3924,3841,9457.416090031758,0.4061363022875207,4.0,1.032,2.0,1.0073480293921175,0.026497840881347656,0.005539655685424805,0.6556429862976074,0,0
500,0.03162277660168379,4,4,46,500,500,3857,3764,9457.416090031758,0.3979945435590283,3.0,1.035,1.5,1.0101768435101768,0.026631832122802734,0.005570173263549805,0.6397519111633301,0,0
500,0.03162277660168379,5,0,42,500,500,3903,3808,8664.310539439328,0.43950409933557366,3.0,1.049,3.0,1.011011011011011,0.026903152465820312,0.006615161895751953,0.6431958675384521,0,0
500,0.03162277660168379,5,1,43,500,500,3898,3809,8664.310539439328,0.4396195153280462,4.0,1.04,1.5,1.0083416750083416,0.026293039321899414,0.0077970027923583984,0.645327091217041,0,0
500,0.03162277660168379,5,2,44,500,500,3946,3815,8664.310539439328,0.44031201128288167,3.0,1.058,3.0,1.0153333333333334,0.026942968368530273,0.010168790817260742,0.6515767574310303,0,0
500,0.03162277660168379,5,3,45,500,500,3924,3813,8664.310539439328,0.44008117929793655,3.0,1.042,1.5,1.0106880427521712,0.026534080505371094,0.007444143295288086,0.6463768482208252,0,0
500,0.03162277660168379,5,4,46,500,500,3857,3753,8664.310539439328,0.4331562197495819,3.0,1.045,1.5,1.0081748415081748,0.026027202606201172,0.007089853286743164,0.6414041519165039,0,0
500,0.044721359549995794,2,0,42,500,500,5556,5145,22360.679774997898,0.23009139488472835,4.0,1.117,3.0,1.0286953620286954,0.027608871459960938,0.004037141799926758,0.7713754177093506,0,0
500,0.044721359549995794,2,1,43,500,500,5510,5068,22360.679774997898,0.22664785019937866,inf,1.1172344689378757,3.0,1.0316983650316984,0.02703261375427246,0.003946065902709961,0.7738230228424072,2,0
500,0.044721359549995794,2,2,44,500,500,5538,5057,22360.679774997898,0.2261559152443287,inf,1.1281281281281281,inf,1.0370184254606365,0.026860952377319336,0.0038280487060546875,0.7849428653717041,1,5
500,0.044721359549995794,2,3,45,500,500,5516,5141,22360.679774997898,0.22991250944652836,4.0,1.125,3.0,1.0277221108884438,0.026826143264770508,0.003858804702758789,0.7768547534942627,0,0
500,0.044721359549995794,2,4,46,500,500,5479,5078,22360.679774997898,0.22709506379487862,inf,1.1125628140703518,inf,1.040536013400335,0.02720499038696289,0.003954887390136719,0.7686700820922852,5,4
500,0.044721359549995794,3,0,42,500,500,5556,5340,11905.507889761491,0.448531893762575,3.0,1.054,2.0,1.01001001001001,0.027204036712646484,0.005259037017822266,0.7929019927978516,0,0
500,0.044721359549995794,3,1,43,500,500,5510,5245,11905.507889761491,0.4405523937799075,3.0,1.059,2.0,1.0135135135135136,0.02660679817199707,0.005556821823120117,0.7854290008544922,0,0
500,0.044721359549995794,3,2,44,500,500,5538,5294,11905.507889761491,0.4446681358762308,4.0,1.068,2.0,1.0165,0.026897907257080078,0.005080223083496094,0.7876491546630859,0,0
500,0.044721359549995794,3,3,45,500,500,5516,5277,11905.507889761491,0.44324022535301655,3.0,1.063,2.0,1.0187040748162994,0.02629995346069336,0.005384206771850586,0.7857871055603027,0,0
500,0.044721359549995794,3,4,46,500,500,5479,5234,11905.507889761491,0.43962845167665127,3.0,1.066,3.0,1.0185185185185186,0.026911020278930664,0.0046842098236083984,0.7885298728942871,0,0
500,0.044721359549995794,4,0,42,500,500,5556,5473,9457.416090031758,0.5786992924810207,3.0,1.024,2.0,1.009009009009009,0.02632904052734375,0.008089303970336914,0.7946670055389404,0,0
500,0.044721359549995794,4,1,43,500,500,5510,5274,9457.416090031758,0.5576576043385535,3.0,1.055,1.5,1.014014014014014,0.02706623077392578,0.0070230960845947266,0.779871940612793,0,0
500,0.044721359549995794,4,2,44,500,500,5538,5281,9457.416090031758,0.558397764222962,3.0,1.077,1.5,1.017,0.026480913162231445,0.007122039794921875,0.7844760417938232,0,0
500,0.044721359549995794,4,3,45,500,500,5516,5291,9457.416090031758,0.5594551354864025,4.0,1.06,3.0,1.0155310621242486,0.02685999870300293,0.0075130462646484375,0.784296989440918,0,0
500,0.044721359549995794,4,4,46,500,500,5479,5267,9457.416090031758,0.5569174444541451,3.0,1.055,3.0,1.0238571905238572,0.026700973510742188,0.00701904296875,0.783092737197876,0,0
500,0.044721359549995794,5,0,42,500,500,5556,5409,8664.310539439328,0.6242851032841696,3.0,1.041,2.0,1.011011011011011,0.027117013931274414,0.010966062545776367,0.7911312580108643,0,0
500,0.044721359549995794,5,1,43,500,500,5510,5355,8664.310539439328,0.6180526396906504,3.0,1.043,2.0,1.008008008008008,0.027688026428222656,0.012879133224487305,0.7862548828125,0,0
500,0.044721359549995794,5,2,44,500,500,5538,5398,8664.310539439328,0.6230155273669713,3.0,1.042,1.5,1.011,0.0272672176361084,0.015722990036010742,0.7917189598083496,0,0
500,0.044721359549995794,5,3,45,500,500,5516,5320,8664.310539439328,0.6140130799541103,3.0,1.05,2.0,1.0140280561122244,0.0269930362701416,0.011998891830444336,0.7854528427124023,0,0
500,0.044721359549995794,5,4,46,500,500,5479,5394,8664.310539439328,0.622553863397081,3.0,1.014,3.0,1.008008008008008,0.02680683135986328,0.010838985443115234,0.7990808486938477,0,0
500,0.1,2,0,42,500,500,12541,11509,22360.679774997898,0.5146981270609016,3.0,1.106,3.0,1.014014014014014,0.029397010803222656,0.011548042297363281,1.3751609325408936,0,0
500,0.1,2,1,43,500,500,12264,11253,22360.679774997898,0.5032494590161026,3.0,1.102,2.0,1.0105105105105106,0.029172897338867188,0.011540889739990234,1.3523752689361572,0,0
500,0.1,2,2,44,500,500,12574,11588,22360.679774997898,0.5182311144653512,3.0,1.096,2.0,1.012,0.02936387062072754,0.011998891830444336,1.4240670204162598,0,0
500,0.1,2,3,45,500,500,12490,11500,22360.679774997898,0.5142956348249517,3.0,1.103,2.0,1.0110220440881763,0.02946925163269043,0.012593984603881836,1.3583190441131592,0,0
500,0.1,2,4,46,500,500,12300,11306,22360.679774997898,0.5056196910722525,3.0,1.084,3.0,1.0185185185185186,0.02888011932373047,0.01174783706665039,1.3432118892669678,0,0
500,0.1,3,0,42,500,500,12541,11613,11905.507889761491,0.9754308768286112,3.0,1.086,2.0,1.0125125125125125,0.028729915618896484,0.011699199676513672,1.3819589614868164,0,0
500,0.1,3,1,43,500,500,12264,11596,11905.507889761491,0.974002966305397,3.0,1.061,3.0,1.007007007007007,0.028844833374023438,0.01606893539428711,1.363572359085083,0,0
500,0.1,3,2,44,500,500,12574,11682,11905.507889761491,0.9812265136581276,3.0,1.079,2.0,1.0105,0.02809596061706543,0.011948823928833008,1.3814754486083984,0,0
500,0.1,3,3,45,500,500,12490,11605,11905.507889761491,0.974758918935334,3.0,1.067,2.0,1.0115230460921845,0.02901482582092285,0.013440847396850586,1.362671136856079,0,0
500,0.1,3,4,46,500,500,12300,11512,11905.507889761491,0.9669474084259857,3.0,1.071,2.0,1.0145145145145145,0.02842998504638672,0.010370016098022461,1.3436932563781738,0,0
500,0.1,4,0,42,500,500,12541,11803,9457.416090031758,1.2480153022388978,3.0,1.078,2.0,1.0065065065065064,0.028567790985107422,0.019145965576171875,1.3861329555511475,0,0
500,0.1,4,1,43,500,500,12264,11543,9457.416090031758,1.2205236493894431,3.0,1.055,3.0,1.008008008008008,0.02891707420349121,0.01891303062438965,1.359626293182373,0,0
500,0.1,4,2,44,500,500,12574,11896,9457.416090031758,1.257848854988895,3.0,1.069,2.0,1.005,0.028724193572998047,0.018114805221557617,1.3973181247711182,0,0
500,0.1,4,3,45,500,500,12490,11717,9457.416090031758,1.238921909373309,3.0,1.05,2.0,1.0085170340681362,0.02911210060119629,0.020956039428710938,1.3680508136749268,0,0
500,0.1,4,4,46,500,500,12300,11594,9457.416090031758,1.22591624283299,3.0,1.065,3.0,1.011011011011011,0.028985023498535156,0.019461870193481445,1.3474719524383545,0,0
500,0.1,5,0,42,500,500,12541,12049,8664.310539439328,1.3906472933020817,3.0,1.044,2.0,1.0025025025025025,0.02849102020263672,0.030456066131591797,1.3957598209381104,0,0
500,0.1,5,1,43,500,500,12264,11695,8664.310539439328,1.3497900319667893,3.0,1.043,3.0,1.0095095095095095,0.028766870498657227,0.038214921951293945,1.3543298244476318,0,0
500,0.1,5,2,44,500,500,12574,12150,8664.310539439328,1.4023043085418119,3.0,1.041,2.0,1.0025,0.029918909072875977,0.048026084899902344,1.3939127922058105,0,0
500,0.1,5,3,45,500,500,12490,11932,8664.310539439328,1.3771436221827902,3.0,1.036,2.0,1.0115230460921845,0.028545141220092773,0.029206037521362305,1.3796968460083008,0,0
500,0.1,5,4,46,500,500,12300,12098,8664.310539439328,1.3963026769332378,2.0,1.007,2.0,1.002002002002002,0.028558969497680664,0.03086709976196289,1.4000458717346191,0,0
500,0.2,2,0,42,500,500,25049,22153,22360.679774997898,0.9907122781110568,3.0,1.105,2.0,1.017017017017017,0.03232979774475098,0.03478598594665527,2.3148910999298096,0,0
500,0.2,2,1,43,500,500,24523,21762,22360.679774997898,0.9732262265270084,3.0,1.113,2.0,1.0315315315315314,0.03219199180603027,0.034379005432128906,2.2873270511627197,0,0
500,0.2,2,2,44,500,500,25144,22427,22360.679774997898,1.0029659306277556,2.0,1.116,3.0,1.03,0.03265833854675293,0.03536272048950195,2.3173022270202637,0,0
